,Zone0_P_htg,Zone0_P_clg,Zone0_P_cp,Zone0_mass_flow_rate,Zone1_P_htg,Zone1_P_clg,Zone1_P_cp,Zone1_mass_flow_rate,Zone2_P_htg,Zone2_P_clg,Zone2_P_cp,Zone2_mass_flow_rate,Zone3_P_htg,Zone3_P_clg,Zone3_P_cp,Zone3_mass_flow_rate,Zone4_P_htg,Zone4_P_clg,Zone4_P_cp,Zone4_mass_flow_rate,Zone5_P_htg,Zone5_P_clg,Zone5_P_cp,Zone5_mass_flow_rate,central_loop_P_cp,central_loop_mass_flow_rate,GHE0_P_cp,GHE0_mass_flow_rate,GHE1_P_cp,GHE1_mass_flow_rate,GHE2_P_cp,GHE2_mass_flow_rate
19,2353.11259126808,42555.365123686,3416.712127130936,12.673835173442678,5055.065031449661,-0.0,216.4304172361831,0.7385940242862135,5813.04432264301,810.665676364363,318.7763609207999,1.8131024762789656,236.5465468638748,-0.0,10.147935141835804,0.034631011436921696,3111.6127236501407,7.884127857031304,92.86945174792005,0.8340206006317008,2118.7547954006623,-0.0,90.95106246640101,0.31038110122413676,1414.0314613395317,24.606846580950926,103.95546013069225,12.303423290475463,55.442912069702544,6.561825754920247,48.51254806098972,5.741597535555216
20,2297.069907073332,15831.869965774524,1335.9234274550863,4.955428696922093,4890.845212516982,-0.0,208.66747544669266,0.7121020806406841,5657.0265288499395,836.8382064355326,310.18161432541666,1.7642181854549317,230.23206145421523,-0.0,9.848180670944195,0.03360806436792439,3038.23519724707,8.06234265330898,90.17705917987774,0.8098413810447253,2068.884912522775,-0.0,88.57758428083427,0.3022813302814959,202.13618626912844,12.866219608067782,28.420865662533362,6.433109804033891,15.15779502001779,3.4309918954847416,13.263070642515569,3.0021179085491494
21,2350.5529839708825,15278.535791431776,1328.6855619461585,4.928580806009865,5049.170401393854,-0.0,216.15116569844332,0.7376410458662611,25458.93320644034,811.7841727571598,1241.9051612806948,7.06357684966826,236.28407852506422,-0.0,10.135413204740393,0.03458827886712276,3108.144532926852,7.8916675523861235,92.74346323393833,0.8328891519784994,2116.64250195379,-0.0,90.85000717370187,0.3100362382595719,861.5779846425639,20.86096855597437,74.71440099067023,10.430484277987185,39.84768052835746,5.562924948259832,34.86672046231278,4.867559329727353
22,14672.106577870349,15135.707391555245,2172.6711596910027,8.0592321329508,5125.955113225498,-0.0,219.7972635089244,0.750083779605695,25563.249459216102,808.2718531243929,1247.7470544552439,7.096803751908869,239.8573546015046,-0.0,10.306522296202354,0.035172208584898675,3140.7043186936994,7.8239840890076735,93.92231824308872,0.8434759417601169,2134.4399835421914,-0.0,91.70324438688458,0.3129480096963365,1600.9554561513592,25.64657373676007,112.92603747223794,12.823286868380036,60.22721998519355,6.839086329802686,52.69881748704436,5.98420053857735
23,2384.2247011719815,14966.056889973259,1324.7345966464925,4.913925230380202,5208.786454388456,-0.0,223.75779771570046,0.7635995641957775,25876.208070295786,798.4449427840063,1265.1140470121948,7.195581895682049,241.78971662236484,-0.0,10.399699402840708,0.03549018632131022,3167.408221108928,7.773381635838974,94.8833604060093,0.8521066480565967,2150.3005019193633,-0.0,92.46730083513128,0.3155554413785318,893.3604240847657,21.1143884490217,76.54069411402456,10.55719422451085,40.82170352747977,5.630503586405786,35.71899058654481,4.926690638105064
24,2383.5622861603283,14971.962280872769,1324.8082410296324,4.914198404337689,5158.867244692278,-0.0,221.36698351477253,0.7554406320801638,5877.010844931076,801.5954495222876,322.2280713007969,1.8327347495732997,241.59872861294673,-0.0,10.390467692612258,0.03545868203417837,3165.028700827446,7.777720681429495,94.79790856489558,0.8513392418265676,2149.597365384101,-0.0,92.43334918768002,0.31543957742446105,211.2579742947682,13.056916930914541,29.26959169934294,6.528458465457271,15.610448906316236,3.481844514910544,13.659142793026707,3.0466139505467265
25,2352.3568622377124,15261.137232250665,1328.4627918759631,4.927754470326267,5054.165192063211,-0.0,216.38778246202574,0.7384485281502194,5810.868871681982,810.9895047587031,318.6583499786215,1.8124312661212438,236.46306206384108,-0.0,10.143951488187543,0.034617416754542926,8985.099945105327,7.886164427794916,267.61468274109075,2.4033323578071553,2118.1387228973945,-0.0,90.92158301388501,0.3102804991565273,342.6040364370983,15.340296807473932,40.40200397598739,7.670148403736966,21.547735453859932,4.090745815326382,18.854268522127448,3.5794025884105842
26,2364.7710070567714,15143.466647960217,1326.9645477391616,4.922196934738584,5094.954718503711,-0.0,218.32280547768147,0.7450520197225708,5829.343857642059,808.2724502238707,319.65919078979937,1.8181237426520194,236.97908025423007,-0.0,10.168585509775427,0.034701483224364,3115.2296213609366,7.876350885642266,93.00072955128654,0.8351995501178086,2131.235880772663,-0.0,91.54932724187998,0.3124227494996077,208.58162670035063,13.00154471993243,29.02186317209764,6.500772359966215,15.478327025118741,3.467078591981981,13.543536146978898,3.0336937679842335
27,2351.5749933314323,15268.668935600408,1328.559188714332,4.928112041463451,5052.258834336287,-0.0,216.29746548448517,0.7381403109377088,5808.693111657049,811.3144313988593,318.5402784033684,1.8117597111011314,664.0004195708616,-0.0,28.483715258716337,0.09720399816352976,3109.505665405003,7.888698828337488,92.79292169857949,0.8333333171760964,2117.429396525482,-0.0,90.88764704863327,0.31016468871979014,212.28644791335728,13.078071101342562,29.364510815688824,6.539035550671281,15.66107243503404,3.4874856270246832,13.703438380654786,3.051549923646598
28,2351.8377191930153,15266.136493534896,1328.5267698792286,4.927991788144667,5053.460103783893,-0.0,216.35437657792716,0.7383345266771997,5808.8347848672265,811.2932418982953,318.54796789903145,1.8118034466014294,663.9970964043573,-0.0,28.483556725138513,0.09720345714921798,3110.1314891917746,7.8873380673028,92.8156562348091,0.8335374862672715,4013.8852533429467,-0.0,172.29363031066558,0.5879720946578711,233.257362968874,13.495264199246488,31.26786041167916,6.747632099623244,16.67619221956222,3.5987371197990634,14.591668192116945,3.1488949798241808
